system:index,B10,B2,B3,B4,B5,B6,B7,ClassID,EVI,HH,HH_asm,HH_contrast,HH_corr,HH_diss,HH_ent,HH_idm,HH_savg,HH_var,LSWI,NDTI,NDVI,SATVI,random,.geo
1_1_1_1_1_1_1_2_32_2,298.04016,0.10868185,0.0900764,0.06423486,0.21635412,0.08517881,0.035840273,1,0.4834404504872694,-5.761718,0.10416666666666669,1349423.5416666665,-0.041251955396579845,702.4583333333333,2.2821740957339185,0.008366640527190338,-11999.458333333334,581432.0815972164,0.43502814,0.4076922,0.5421427,0.09086520268054946,0.8098502116466445,
1_1_1_1_1_1_1_2_32_3,297.99127,0.10914849,0.09025901,0.065076336,0.20468992,0.08695863,0.037854522,1,0.44947656201194675,-5.6930985,0.10416666666666669,3844963.145833333,0.05970176682517842,1409.7291666666665,2.2821740957339185,0.008370901462558488,-13660.479166666668,2062878.4787326436,0.4036752,0.39342093,0.5175354,0.09386139319793348,0.8098502116466445,
1_1_1_1_1_1_1_2_33_0,295.9177,0.103237584,0.086806074,0.061254792,0.2309914,0.093233064,0.03929049,1,0.5148286879450565,-7.2759514,0.10416666666666669,1804890.75,-0.10407135911072968,1121.4583333333333,2.2821740957339185,2.0231486575775016E-5,-15000.791666666668,827241.5043402854,0.4248857,0.4070414,0.58080006,0.1357545254263851,0.5646112837485644,
1_1_1_1_1_1_1_2_34_0,296.3628,0.102156475,0.08376972,0.0608837,0.24936613,0.08703821,0.03521091,1,0.5553435300344676,-7.0977983,0.10416666666666669,2800555.104166666,0.11424614127614928,1309.4791666666667,2.2821740957339185,1.4668035839647181E-4,-14023.645833333334,1592671.8953993078,0.48253813,0.42394823,0.60751826,0.11418716239086323,0.8240358904162274,
1_1_1_1_1_1_1_2_34_1,296.4111,0.10178207,0.08256632,0.06188574,0.21393111,0.091653876,0.040512327,1,0.4624925932051376,-7.1149764,0.10416666666666669,1658798.1458333333,0.1146287350027627,992.9375,2.2821740957339185,0.0010887016594194254,-13692.812499999998,937283.1124132033,0.4001415,0.38694876,0.5512548,0.1267729325632968,0.8240358904162274,
1_1_1_1_1_1_1_2_34_2,296.34586,0.101842076,0.08060569,0.057207953,0.26530126,0.0874806,0.035023183,1,0.6158549603526512,-8.022365,0.10416666666666669,1360605.3541666665,-0.02489417356598573,996.1041666666666,2.2821740957339185,1.4679061515127242E-4,-15345.729166666668,674928.7217881978,0.50405276,0.4282106,0.64523214,0.13392447743557487,0.8240358904162274,
1_1_1_1_1_1_1_2_34_3,296.0573,0.103228696,0.08377379,0.060822517,0.2168451,0.092026934,0.040626645,1,0.48300317254332015,-7.6137195,0.10416666666666669,805472.125,-0.28507485255424425,706.7916666666666,2.2821740957339185,0.0010993188374262169,-14481.416666666668,320030.83680556156,0.40410963,0.38747758,0.56190413,0.1332452714215818,0.8240358904162274,
1_1_1_1_1_1_1_2_35_0,296.17395,0.106867366,0.0890044,0.067124814,0.2115142,0.1093559,0.048612192,1,0.4441341036008838,-4.889191,0.10416666666666669,590855.4791666667,-0.43583326302705977,691.3958333333333,2.2821740957339185,9.401752770545978E-6,-10899.645833333334,205842.75303818937,0.318379,0.3845315,0.51819515,0.16430700848301558,0.9536580845310799,
1_1_1_1_1_1_1_2_35_1,295.99237,0.10749558,0.08874254,0.069482714,0.21005942,0.109918915,0.05330431,1,0.42820170342971164,-5.864977,0.10416666666666669,920544.375,-0.38276390489461193,830.125,2.2821740957339185,8.877621368880027E-6,-10681.541666666666,331685.51128472015,0.31296027,0.34685385,0.502882,0.1553394988218747,0.9536580845310799,
1_1_1_1_1_1_1_2_35_2,295.99237,0.10749558,0.08874254,0.069482714,0.21005942,0.109918915,0.05330431,1,0.42820170342971164,-4.3153706,0.10416666666666669,806238.9374999999,-0.01991701780116195,748.3958333333333,2.2821740957339185,7.852537786231568E-6,-10192.604166666668,384237.08810763713,0.31296027,0.34685385,0.502882,0.1553394988218747,0.9536580845310799,
1_1_1_1_1_1_1_2_35_3,296.38452,0.10864652,0.08866682,0.068712644,0.19553073,0.11299783,0.051392782,1,0.39982613100385755,-5.250874,0.10416666666666669,362733.9375,-0.3007458304896017,529.1458333333334,2.2821740957339185,2.4277284118289115E-5,-11004.854166666668,137377.08810763434,0.2675049,0.37474796,0.4799291,0.1688816678849637,0.9536580845310799,
1_1_1_1_1_1_1_2_35_4,296.0239,0.10610741,0.08574738,0.06529492,0.20840286,0.112861805,0.052524973,1,0.4447844223315092,-5.6248446,0.10416666666666669,549598.8958333333,-0.2735827071382817,624.1041666666667,2.2821740957339185,0.00418826887485832,-10482.479166666666,223947.29123263527,0.2973905,0.3648226,0.52286845,0.1836171560290744,0.9536580845310799,
1_1_1_1_1_1_1_2_35_5,296.0239,0.10610741,0.08574738,0.06529492,0.20840286,0.112861805,0.052524973,1,0.4447844223315092,-4.731766,0.10416666666666669,455207.5416666666,-0.2084330456457591,525.625,2.2821740957339185,0.004201688747009732,-9874.333333333334,194473.67013888992,0.2973905,0.3648226,0.52286845,0.1836171560290744,0.9536580845310799,
1_1_1_1_1_1_1_2_35_6,296.99963,0.108038366,0.08697459,0.06695731,0.19560844,0.11189939,0.05097224,1,0.4086422353861701,-5.815746,0.10416666666666669,310915.7708333334,-0.0746819771123513,476.4375,2.2821740957339185,3.250210002520776E-5,-10888.854166666668,138200.62282985635,0.2722176,0.3740808,0.48997682,0.1731745722086334,0.9536580845310799,
1_1_1_1_1_1_1_2_35_7,296.35312,0.10680506,0.08601666,0.06484061,0.19665413,0.11610981,0.054021023,1,0.4199702555931542,-5.189943,0.10416666666666669,321156.5833333333,-0.0966610274016357,466.0,2.2821740957339185,0.00421726735508291,-10369.333333333334,150490.72569443937,0.2575243,0.3649473,0.50407714,0.1958043583700004,0.9536580845310799,
1_1_1_1_1_1_1_2_35_8,296.35312,0.10680506,0.08601666,0.06484061,0.19665413,0.11610981,0.054021023,1,0.4199702555931542,-4.7343597,0.10416666666666669,213668.2083333333,-0.17942252845676526,373.3333333333333,2.2821740957339185,0.004862271925880389,-9988.625,88738.00173611008,0.2575243,0.3649473,0.50407714,0.1958043583700004,0.9536580845310799,
1_1_1_1_1_1_1_2_38_0,297.5841,0.10189967,0.088952154,0.0576775,0.30716312,0.09676708,0.03800177,1,0.7016059125611124,-6.6543145,0.10416666666666669,482930.7916666667,0.06753763792813014,559.1666666666667,2.2821740957339185,1.6191939621782224E-5,-13616.916666666666,262710.21180555597,0.52087224,0.43604523,0.68382084,0.16607075714828903,0.9773224207044496,
1_1_1_1_1_1_1_2_38_1,297.77777,0.10158798,0.08920433,0.057449263,0.2854375,0.099515215,0.040118825,1,0.6564793148896318,-7.1710014,0.10416666666666669,771602.2083333333,-0.16468456389358105,682.5416666666666,2.2821740957339185,5.702341267227847E-5,-13600.666666666668,343813.52430556156,0.48297435,0.42537186,0.66490823,0.17678991819318737,0.9773224207044496,
1_1_1_1_1_1_1_2_38_2,297.57812,0.10275954,0.087309375,0.057148173,0.29320455,0.097300485,0.03708399,1,0.6819308441180296,-6.737794,0.10416666666666669,597111.6458333333,-0.2834503266591556,590.9375,2.2821740957339185,2.464983822484051E-5,-13129.8125,229177.6592881959,0.50166845,0.44809115,0.6737678,0.1706554036742148,0.9773224207044496,
1_1_1_1_1_1_1_2_38_3,298.07672,0.104376316,0.08879684,0.06254649,0.25512254,0.103177994,0.04345846,1,0.5680179167143108,-5.425588,0.10416666666666669,1092537.1041666665,-0.09268959564048546,815.6041666666666,2.2821740957339185,5.808299309744025E-5,-12938.770833333334,513046.7183159739,0.42407012,0.40726253,0.606216,0.1648766453086015,0.9773224207044496,
1_1_1_1_1_1_1_2_41_0,298.33606,0.101871304,0.08762996,0.061435305,0.3040232,0.109527715,0.03788062,1,0.6674769819989275,-7.987253,0.10416666666666669,349424.5833333333,-0.3361737562179701,458.83333333333337,2.2821740957339185,3.4965860912482635E-5,-16263.708333333332,131824.99826390482,0.47030604,0.48604506,0.6637905,0.19187402743627965,0.8909555595191876,
1_1_1_1_1_1_1_2_41_1,298.32166,0.10229696,0.08731123,0.060330365,0.30673808,0.10842882,0.03646697,1,0.6833322667722169,-8.869263,0.10416666666666669,566497.25,-0.17801336922013525,605.875,2.2821740957339185,3.012270862522164E-5,-16076.666666666666,237363.30555557273,0.47766152,0.49664554,0.67128545,0.1935982171697,0.8909555595191876,
1_1_1_1_1_1_1_2_41_2,298.26117,0.10276073,0.087628216,0.062253803,0.29020715,0.10834707,0.038776718,1,0.638149768350861,-8.094695,0.10416666666666669,204220.0416666667,-0.13413781994654295,341.0,2.2821740957339185,0.00837113351738844,-16274.25,91420.45486112311,0.45629945,0.47286952,0.6467478,0.18406786048318952,0.8909555595191876,
1_1_1_1_1_1_1_2_41_3,298.29672,0.102872714,0.088624865,0.0607607,0.31073922,0.10908003,0.03804494,1,0.6914973487340139,-8.194735,0.10416666666666669,535385.2708333334,-0.03411588994906427,623.7291666666666,2.2821740957339185,0.008351047925908048,-15932.9375,257918.2790798694,0.48034763,0.48282143,0.6728898,0.19356645057085128,0.8909555595191876,
1_1_1_1_1_1_1_2_43_0,299.03894,0.102615684,0.08489151,0.062288508,0.2525777,0.110800534,0.041205965,1,0.5553027890159961,-5.419722,0.10416666666666669,7376196.979166666,-0.024586609974490185,1521.2708333333333,2.2821740957339185,1.4426766051783182E-4,-12883.937499999998,3530905.7842881978,0.39016417,0.45783943,0.6043494,0.19174601974561348,0.9460563752816419,
1_1_1_1_1_1_1_2_43_1,298.91605,0.099599645,0.08315577,0.06099256,0.25333613,0.108380124,0.038903214,1,0.5512577578952703,-6.2660227,0.10416666666666669,465735.7708333334,0.1470481757773346,539.5625,2.2821740957339185,2.8522413200330053E-4,-11911.1875,270035.82942707837,0.40074506,0.4717228,0.61191857,0.19008814745306968,0.9460563752816419,
1_1_1_1_1_1_1_2_43_2,298.83795,0.099778906,0.08413037,0.061714336,0.25210583,0.10697031,0.038062163,1,0.5445669100664903,-5.3792453,0.10416666666666669,323425.3125,-0.04816803822912148,456.35416666666663,2.2821740957339185,1.4609647120999918E-4,-11160.229166666666,158349.5308159655,0.4041915,0.4751222,0.6066898,0.18207330358004598,0.9460563752816419,
1_1_1_1_1_1_1_2_43_3,298.25494,0.09804885,0.08080858,0.0545058,0.2636578,0.1053014,0.035723314,1,0.611322336295257,-5.3588524,0.10416666666666669,129283.70833333333,0.13597824908000847,297.875,2.2821740957339185,1.546865624833731E-4,-10995.208333333332,66518.3107638834,0.4291976,0.49337515,0.65737253,0.2115717730151982,0.9460563752816419,
1_1_1_1_1_1_1_2_43_4,299.08618,0.097798176,0.083567426,0.055386253,0.28577805,0.11009719,0.036742453,1,0.6511117628686726,-8.258175,0.10416666666666669,1246108.7916666665,-0.10243788502124981,871.5,2.2821740957339185,2.3449570053449667E-5,-13970.249999999998,573811.3194444459,0.44377834,0.49955678,0.6753104,0.22290251072244116,0.9460563752816419,
1_1_1_1_1_1_1_2_43_5,298.97043,0.09807074,0.083424695,0.056262463,0.27298972,0.10640131,0.036099963,1,0.6191967124579467,-6.465635,0.10416666666666669,1279866.6041666665,0.041124913692095116,891.4791666666666,2.2821740957339185,2.609199927830736E-4,-12831.979166666666,677692.7547743041,0.43909422,0.49333838,0.6582409,0.20652914882386458,0.9460563752816419,
1_1_1_1_1_1_1_2_43_6,298.9704,0.10039204,0.083254695,0.060924284,0.26890963,0.106709994,0.037301745,1,0.5898519774450804,-5.10545,0.10416666666666669,852808.0833333333,0.14581410661511582,748.6666666666666,2.2821740957339185,2.558858204189959E-4,-11342.916666666668,501027.9331597164,0.43181887,0.48196244,0.630576,0.18499251313526746,0.9460563752816419,
1_1_1_1_1_1_1_2_43_7,298.8498,0.101073965,0.08364116,0.059977535,0.2687654,0.10426189,0.036492057,1,0.5995682407465904,-5.5829616,0.10416666666666669,748660.9583333333,0.008891258178182773,673.9583333333333,2.2821740957339185,5.139133101963087E-4,-10470.999999999998,378370.5590277761,0.4409959,0.48147732,0.6351098,0.18129307063736172,0.9460563752816419,
1_1_1_1_1_1_1_2_43_8,298.6817,0.09827285,0.08426279,0.059546802,0.2681304,0.10456064,0.035777226,1,0.5869874267268875,-5.117092,0.10416666666666669,371754.9791666667,-0.1852153361427023,426.35416666666663,2.2821740957339185,5.39828583331733E-4,-10458.229166666666,180251.64366319403,0.43888834,0.49012727,0.63655204,0.18443247619311112,0.9460563752816419,
1_1_1_1_1_1_1_2_43_9,299.08264,0.09778871,0.08121085,0.05457574,0.27885577,0.111765936,0.040611908,1,0.6423454424224291,-7.781671,0.10416666666666669,728630.6875,-0.050061680655689056,700.2291666666666,2.2821740957339185,3.934212580083751E-5,-14175.062499999998,363572.4353298638,0.4277536,0.46695784,0.672642,0.23183721512870467,0.9460563752816419,
1_1_1_1_1_1_1_2_43_10,298.93497,0.09764319,0.08199047,0.052878607,0.29460248,0.10845222,0.036279086,1,0.6870667370976704,-6.679337,0.10416666666666669,967237.7291666665,-0.11579391674317813,774.8125,2.2821740957339185,2.2148456096327293E-5,-13879.104166666664,448919.35720486566,0.46184862,0.49866983,0.6956461,0.23006431243956443,0.9460563752816419,
1_1_1_1_1_1_1_2_43_11,298.86874,0.097755626,0.08224684,0.054117814,0.27751407,0.10501079,0.03591278,1,0.6426422253358408,-6.3620105,0.10416666666666669,1493802.5625,-0.02177978925405888,1000.8125,2.2821740957339185,1.2972453661456216E-5,-12723.6875,771662.4665798582,0.45095965,0.49032262,0.6736272,0.21251386887397725,0.9460563752816419,
1_1_1_1_1_1_1_2_43_12,298.70416,0.09802442,0.08256245,0.057802305,0.2652552,0.10119422,0.034860957,1,0.5914478473714188,-5.8018928,0.10416666666666669,1566509.0416666665,0.08028809263690254,1076.5416666666665,2.2821740957339185,6.736714034677367E-6,-10955.291666666668,881041.9418402752,0.44770432,0.48754677,0.6421547,0.18137217532637673,0.9460563752816419,
1_1_1_1_1_1_1_2_43_13,298.70538,0.10040553,0.0834645,0.059688665,0.26514515,0.099865034,0.034125824,1,0.5902323185351365,-3.8366597,0.10416666666666669,1003730.2708333333,-0.14889909334550142,827.4791666666667,2.2821740957339185,4.191155940493292E-4,-9989.520833333332,454289.0151909711,0.4528096,0.4906246,0.63249725,0.16762804947947113,0.9460563752816419,
1_1_1_1_1_1_1_2_43_14,298.5157,0.097879946,0.082126416,0.056515116,0.27608907,0.09825996,0.03318697,1,0.6230249037560947,-5.107627,0.10416666666666669,676845.8541666665,-0.0788764297852285,638.2291666666667,2.2821740957339185,4.39042568684373E-4,-10314.979166666668,305138.619357639,0.47503558,0.49505144,0.66016597,0.17751594542104487,0.9460563752816419,
1_1_1_1_1_1_1_2_43_15,299.13223,0.10041712,0.08532739,0.061906517,0.27483755,0.117001384,0.04428384,1,0.5960125888741986,-7.170298,0.10416666666666669,219620.75,-0.13655687971929814,410.8333333333333,2.2821740957339185,2.196680313913082E-5,-13938.75,92948.3958333414,0.4028088,0.45086303,0.632323,0.2129177708314627,0.9460563752816419,
1_1_1_1_1_1_1_2_43_16,299.01886,0.101289846,0.08524271,0.06106054,0.27002996,0.114422865,0.04525767,1,0.5958845879985133,-7.486582,0.10416666666666669,444692.0416666666,-0.11522695760340193,574.625,2.2821740957339185,7.996952686971717E-6,-14003.5,205635.82986112311,0.4047495,0.4331473,0.631155,0.20869144541921844,0.9460563752816419,
1_1_1_1_1_1_1_2_43_17,298.91013,0.09723754,0.08097023,0.05549977,0.27916202,0.10799876,0.03787653,1,0.633332064113846,-6.193146,0.10416666666666669,575206.8333333333,0.08081845631709317,644.4583333333333,2.2821740957339185,3.701292607091148E-5,-13605.833333333332,312192.9548611231,0.44209865,0.48069984,0.6683232,0.215388861002584,0.9460563752816419,
1_1_1_1_1_1_1_2_43_18,298.8143,0.097170934,0.081291296,0.053166293,0.28871953,0.10907538,0.035752334,1,0.6699959778313056,-6.4706545,0.10416666666666669,532216.2708333334,-0.2966272165850277,594.9375,2.2821740957339185,5.4472457483975456E-5,-13227.8125,216728.8294270821,0.45159993,0.50627774,0.6889822,0.2307053541779412,0.9460563752816419,
1_1_1_1_1_1_1_2_43_19,298.62952,0.09773284,0.08182375,0.055797845,0.29198635,0.10657118,0.036146365,1,0.6606471024201487,-7.172853,0.10416666666666669,1406376.3333333335,-0.07475069788540575,957.4583333333333,2.2821740957339185,2.1290627311629187E-5,-12344.166666666668,676441.1154513843,0.46521556,0.49345592,0.67912376,0.2093731714793557,0.9460563752816419,
1_1_1_1_1_1_1_2_43_20,298.52875,0.0985486,0.082942426,0.058343418,0.27192155,0.10510211,0.037690718,1,0.6047852932608457,-4.4662824,0.10416666666666669,1734948.1458333333,-0.053656584731539086,1140.8125,2.2821740957339185,3.6173989446515092E-6,-10991.729166666666,875924.7078993041,0.4424641,0.47209227,0.6466872,0.19189308163684457,0.9460563752816419,
1_1_1_1_1_1_1_2_43_21,298.378,0.100042425,0.08448864,0.059119724,0.2642737,0.10486299,0.037644446,1,0.5904229119958957,-5.439089,0.10416666666666669,761835.1458333333,-0.020152512044209495,679.9791666666666,2.2821740957339185,2.2584903274235207E-5,-10232.354166666666,365610.8624131959,0.4318474,0.47168446,0.63437897,0.18734787759737942,0.9460563752816419,
1_1_1_1_1_1_1_2_43_22,298.8143,0.100997515,0.08255369,0.058894236,0.27058932,0.105404854,0.03933459,1,0.6107951288559041,-6.54945,0.10416666666666669,337482.9791666666,0.006372484620033106,488.97916666666663,2.2821740957339185,2.6097627323535526E-5,-13645.145833333332,165335.07769097947,0.4393272,0.45647722,0.64250576,0.1901139425703326,0.9460563752816419,
1_1_1_1_1_1_1_2_43_23,298.6698,0.09744321,0.0813982,0.05565259,0.27531546,0.09897162,0.035072654,1,0.6251740119659417,-6.9672713,0.10416666666666669,374677.02083333326,0.12428768395228249,500.31249999999994,2.2821740957339185,6.990494833587863E-5,-13076.270833333332,205612.74956597574,0.47114596,0.47670045,0.66369814,0.18415875796498452,0.9460563752816419,
1_1_1_1_1_1_1_2_43_24,298.58685,0.09726588,0.081085116,0.055774216,0.27356267,0.10051572,0.034602404,1,0.6196227728997303,-6.1499805,0.10416666666666669,297583.06249999994,-0.11880528839096269,413.60416666666663,2.2821740957339185,8.683869831421916E-5,-12696.479166666668,134677.48914930597,0.4625954,0.48781997,0.66129386,0.18901083963058138,0.9460563752816419,
1_1_1_1_1_1_1_2_43_25,298.43973,0.09777811,0.08219388,0.058806293,0.27318424,0.10030157,0.035109747,1,0.6003732250408691,-6.2078567,0.10416666666666669,995241.5208333333,-0.21342049842969765,711.7708333333333,2.2821740957339185,4.568523247844704E-5,-12070.270833333334,435335.9405381903,0.46288952,0.48143557,0.64573514,0.17335005306340462,0.9460563752816419,
1_1_1_1_1_1_1_2_43_26,298.3162,0.09816041,0.08292515,0.059975673,0.26979443,0.09959869,0.034840707,1,0.5871057155845378,-5.2317643,0.10416666666666669,1174908.625,-0.26502022756010246,867.0416666666667,2.2821740957339185,9.151279109811678E-6,-11397.958333333334,471139.66753472015,0.4607442,0.48168904,0.63625765,0.16525157819786418,0.9460563752816419,
1_1_1_1_1_1_1_2_43_27,298.43024,0.09779193,0.08219388,0.059057377,0.26523766,0.099956796,0.03465238,1,0.5816792966850788,-6.0810714,0.10416666666666669,161464.9166666667,0.0741565940737065,292.95833333333326,2.2821740957339185,8.496157630145747E-5,-12135.458333333334,88669.24131944403,0.45258316,0.48514092,0.63578,0.17095871077843347,0.9460563752816419,
1_1_1_1_1_1_1_2_43_28,298.3388,0.09801604,0.08287783,0.05860822,0.26315492,0.1023401,0.035449717,1,0.5813073692786943,-6.0177827,0.10416666666666669,142211.0,-0.3013149606864338,282.29166666666663,2.2821740957339185,8.426311286606882E-5,-11931.124999999998,60758.79600694217,0.43999183,0.4854523,0.6357058,0.18137664123623481,0.9460563752816419,
1_1_1_1_1_1_1_2_44_0,299.35037,0.09835128,0.08291584,0.060014296,0.25332808,0.10604015,0.037669193,1,0.551833642703226,-5.707829,0.10416666666666669,232648.87500000003,0.09127951605117007,380.125,2.2821740957339185,2.7897900097503245E-4,-11458.0,126853.92708333023,0.40985242,0.4757586,0.6169411,0.18703525268845966,0.013547507964309258,
1_1_1_1_1_1_1_2_44_1,299.1662,0.10020163,0.08452371,0.060607985,0.2470952,0.09922658,0.04082788,1,0.5425992465099475,-5.2748156,0.10416666666666669,604254.2916666667,-0.02579603405162592,623.4583333333334,2.2821740957339185,4.145594160650489E-5,-10946.208333333334,277001.9539930532,0.42696887,0.41697136,0.606062,0.16045631324421475,0.013547507964309258,
1_1_1_1_1_1_1_2_44_2,299.3268,0.09781524,0.0832958,0.060965147,0.25542733,0.108591035,0.03897753,1,0.5477166612808424,-6.441436,0.10416666666666669,270830.0,-0.12332949624105878,415.79166666666663,2.2821740957339185,3.4926077498623746E-4,-11846.875,111999.21093749814,0.40337607,0.47173667,0.6146233,0.19090753866612747,0.013547507964309258,
1_1_1_1_1_1_1_2_44_3,299.34332,0.09797799,0.08457852,0.061491825,0.26159778,0.10601465,0.037914507,1,0.5585097433346188,-5.965793,0.10416666666666669,513448.375,0.13630171665736662,570.25,2.2821740957339185,2.6250312228779717E-5,-11665.208333333334,271545.64409721736,0.423226,0.47315043,0.61935127,0.17992489467837863,0.013547507964309258,
1_1_1_1_1_1_1_2_44_4,299.13205,0.09961522,0.08395131,0.059975952,0.2594586,0.10088588,0.039586335,1,0.5717800351302252,-5.876162,0.10416666666666669,1272533.8125,-0.11927900378715853,835.6875,2.2821740957339185,9.402062756010466E-5,-11804.3125,566600.893663194,0.44005868,0.436382,0.62448674,0.16940457028971243,0.013547507964309258,
1_1_1_1_1_1_1_2_44_5,299.10605,0.09940523,0.08360791,0.058765203,0.2587667,0.09964378,0.038445935,1,0.5774924527714133,-7.269719,0.10416666666666669,1474914.5208333333,-0.14813842186302578,983.5625,2.2821740957339185,7.509650173221667E-5,-12514.395833333332,601808.1922743022,0.4439684,0.44317454,0.6298627,0.17097172303046257,0.013547507964309258,
1_1_1_1_1_1_1_2_44_6,299.29147,0.09717576,0.082568325,0.060058553,0.25789315,0.109943,0.039767984,1,0.5560736293166585,-5.6350904,0.10416666666666669,505342.8541666667,-0.1574577702672306,540.1875,2.2821740957339185,7.781056884042831E-4,-11622.729166666666,224584.0881076362,0.4022175,0.4687366,0.62221587,0.19955808257040347,0.013547507964309258,
1_1_1_1_1_1_1_2_44_7,299.3221,0.09738969,0.08290136,0.060537875,0.25292328,0.109305285,0.03968621,1,0.5430150061053598,-5.746357,0.10416666666666669,370296.8125,-0.1653792391013178,436.81249999999994,2.2821740957339185,7.813968629851943E-4,-11967.6875,173462.18359375373,0.39648446,0.4672688,0.6137456,0.1952113756114603,0.013547507964309258,
1_1_1_1_1_1_1_2_44_8,299.34097,0.0972559,0.08386984,0.06089768,0.2687958,0.10905019,0.038541418,1,0.5744548363347479,-6.268769,0.10416666666666669,421236.8958333334,-0.2622882796037379,510.43749999999994,2.2821740957339185,3.063731347460672E-5,-12362.5625,166334.35199652426,0.42277965,0.47772887,0.63058,0.19277732160939828,0.013547507964309258,
1_1_1_1_1_1_1_2_44_9,299.09894,0.09925865,0.08523312,0.06251133,0.2662885,0.10505284,0.041560218,1,0.5679935814052375,-6.2127466,0.10416666666666669,482345.1666666666,-0.18005768584636553,550.3333333333333,2.2821740957339185,5.294086891474584E-5,-12591.166666666666,194739.62586805783,0.43419796,0.43306255,0.6197606,0.17159115221432333,0.013547507964309258,
1_1_1_1_1_1_1_2_44_10,299.31033,0.09739573,0.084375225,0.061369933,0.2719061,0.106142186,0.037669193,1,0.5786137255903614,-5.9278116,0.10416666666666669,1086528.9583333333,-0.3788853825965148,876.75,2.2821740957339185,3.2617124296922055E-5,-12860.625,396156.0642361082,0.43847287,0.47613057,0.6317171,0.18094959805772926,0.013547507964309258,
1_1_1_1_1_1_1_2_44_11,299.31033,0.09739573,0.084375225,0.061369933,0.2719061,0.106142186,0.037669193,1,0.5786137255903614,-5.6893754,0.10416666666666669,1628912.2083333333,-0.3779270029044257,1135.5416666666665,2.2821740957339185,2.76143466610561E-6,-13255.375,587334.3845486064,0.43847287,0.47613057,0.6317171,0.18094959805772926,0.013547507964309258,
1_1_1_1_1_1_1_2_44_12,299.05396,0.09762958,0.08289473,0.061110526,0.24883807,0.10909127,0.040450573,1,0.5313368033340106,-5.62466,0.10416666666666669,1059362.1458333335,-0.18479839765728076,777.9791666666665,2.2821740957339185,5.816237217986199E-4,-12399.145833333332,453576.539496528,0.39043126,0.4590066,0.60567313,0.1917396249377513,0.013547507964309258,
1_1_1_1_1_1_1_2_44_13,299.35037,0.097442344,0.08365178,0.061807483,0.2510343,0.11007055,0.03979524,1,0.5309027000132487,-7.087369,0.10416666666666669,745376.9375,-0.3460160832433644,750.5625,2.2821740957339185,2.1296672981520162E-5,-12627.854166666668,270237.60373263806,0.3903679,0.46892163,0.60486424,0.19173690315841901,0.013547507964309258,
1_1_1_1_1_1_1_2_44_14,298.83087,0.09774532,0.08447137,0.062623195,0.2587367,0.10602694,0.040449407,1,0.5439221192085758,-6.0486336,0.10416666666666669,553708.375,-0.4146285715053937,639.7916666666666,2.2821740957339185,2.344871816941517E-5,-12746.583333333334,198721.49565972015,0.418654,0.4477005,0.61026126,0.17445102430960166,0.013547507964309258,
1_1_1_1_1_1_1_2_44_15,299.07407,0.09856025,0.08524577,0.063525215,0.25462407,0.10875201,0.039513025,1,0.532858878134483,-6.923195,0.10416666666666669,895417.0416666666,-0.2702133766264098,804.2083333333333,2.2821740957339185,9.15389274179728E-6,-12873.499999999998,349067.20486110635,0.4014355,0.4669947,0.6006578,0.17943459296570438,0.013547507964309258,
1_1_1_1_1_1_1_2_44_16,299.07407,0.09856025,0.08524577,0.063525215,0.25462407,0.10875201,0.039513025,1,0.532858878134483,-7.599217,0.10416666666666669,1056115.9791666665,-0.2464840626911633,857.4791666666666,2.2821740957339185,0.006294695761543251,-13020.479166666668,422645.08810764365,0.4014355,0.4669947,0.6006578,0.17943459296570438,0.013547507964309258,
1_1_1_1_1_1_1_2_44_17,299.381,0.09776863,0.08305213,0.061737567,0.24631593,0.11093785,0.041018177,1,0.5223068547268824,-6.8425407,0.10416666666666669,722910.625,-0.3992174579347654,742.125,2.2821740957339185,2.240109054052506E-5,-13001.958333333332,263824.2309027761,0.37894094,0.46013096,0.59917635,0.1947783101661799,0.013547507964309258,
1_1_1_1_1_1_1_2_44_18,299.0941,0.09787122,0.08467246,0.063717425,0.23941135,0.108662724,0.044771317,1,0.49481114972733964,-5.786097,0.10416666666666669,721530.6041666666,-0.21766871180269856,738.8541666666666,2.2821740957339185,2.4954561707065123E-5,-12919.1875,300521.3519965261,0.3756345,0.41640958,0.5796016,0.17781655367884597,0.013547507964309258,
1_1_1_1_1_1_1_2_44_19,299.3857,0.09965642,0.08609233,0.066731066,0.23697692,0.112264305,0.04313541,1,0.4782508417273184,-6.5039425,0.10416666666666669,727598.625,-0.03858231039053604,752.125,2.2821740957339185,8.392624112306195E-6,-12672.458333333334,356869.99131944217,0.35709593,0.4448457,0.5605577,0.17600477107279483,0.013547507964309258,
1_1_1_1_1_1_1_2_44_20,299.3857,0.09965642,0.08609233,0.066731066,0.23697692,0.112264305,0.04313541,1,0.4782508417273184,-6.10586,0.10416666666666669,623645.2916666666,0.1432880448237626,637.5833333333333,2.2821740957339185,0.0062977816040287755,-12563.958333333334,376700.4392361101,0.35709593,0.4448457,0.5605577,0.17600477107279483,0.013547507964309258,
1_1_1_1_1_1_1_2_44_21,299.3975,0.09753557,0.08385495,0.061347444,0.25017974,0.1116776,0.040303927,1,0.5323732866333235,-7.206345,0.10416666666666669,684648.5,0.0034930033447648015,688.2083333333333,2.2821740957339185,7.243066953729413E-5,-12809.500000000002,344594.801215278,0.38275343,0.46962073,0.60615027,0.19906204039174621,0.013547507964309258,
