From*, To*, Variable*, Range_Lower_Limit*, Weight, 
3, 5, static_var/D_Road, 1500, 0, 
3, 5, static_var/D_Road, 2000, 0, 
3, 5, static_var/D_Road, 3000, 0, 
3, 5, static_var/D_Road, 3500, 0, 
3, 5, static_var/D_Road, 10000, 0, 
3, 5, static_var/D_Road, 10500, 0, 
3, 5, static_var/D_Road, 32500, 0, 
3, 5, static_var/D_Road, 33000, 0, 
3, 5, static_var/D_Road, 41500, 0, 
3, 5, static_var/D_Road, 49000, 0, 
3, 5, static_var/D_Road, 49500, 0, 
3, 5, static_var/D_Road, 50500, 0, 
3, 5, static_var/D_Road, 58500, 0, 
3, 5, static_var/D_Road, 59000, 0, 
3, 5, static_var/D_Road, 61500, 0, 
3, 5, static_var/D_Road, 62000, 0, 
3, 5, static_var/D_Road, 63500, 0, 
3, 5, static_var/D_Road, 64000, 0, 
3, 5, static_var/D_Road, 64500, 0, 
3, 5, static_var/D_Road, 71500, 0, 
3, 5, static_var/D_Road, 72000, 0, 
3, 5, static_var/D_Road, 72500, 0, 
3, 5, static_var/D_Road, 73500, 0, 
3, 5, static_var/D_Road, 74000, 0, 
3, 5, static_var/D_Road, 74500, 0, 
3, 5, static_var/D_Road, 75500, 0, 
3, 5, static_var/D_Road, 76000, 0, 
3, 5, static_var/D_Road, 76500, 0, 
3, 5, static_var/D_Road, 77000, 0, 
3, 5, static_var/D_Road, 77500, 0, 
3, 5, static_var/D_Road, 78000, 0, 
3, 5, static_var/D_Road, 78500, 0, 
3, 5, static_var/D_Town, 0, 0, 
3, 5, static_var/D_Town, 500, 0, 
3, 5, static_var/D_Town, 1000, 0, 
3, 5, static_var/D_Town, 15000, 0, 
3, 5, static_var/D_Town, 15500, 0, 
3, 5, static_var/D_Town, 16500, 0, 
3, 5, static_var/D_Town, 17000, 0, 
3, 5, static_var/D_Town, 17500, 0, 
3, 5, static_var/D_Town, 27500, 0, 
3, 5, static_var/D_Town, 31000, 0, 
3, 5, static_var/D_Town, 31500, 0, 
3, 5, static_var/D_Town, 37000, 0, 
3, 5, static_var/D_Town, 37500, 0, 
3, 5, static_var/D_Town, 89000, 0, 
3, 5, static_var/D_Town, 89500, 0, 
3, 5, static_var/D_Town, 94000, 0, 
3, 5, static_var/D_Town, 95000, 0, 
3, 5, static_var/D_Town, 96000, 0, 
3, 5, static_var/D_Town, 96500, 0, 
3, 5, static_var/D_Town, 97000, 0, 
3, 5, static_var/D_Town, 97500, 0, 
3, 5, static_var/D_Town, 98000, 0, 
3, 5, static_var/D_Town, 98500, 0, 
3, 5, static_var/D_Town, 99000, 0, 
3, 5, static_var/D_Town, 99500, 0, 
3, 5, static_var/D_Town, 112000, 0, 
3, 5, static_var/D_Town, 112500, 0, 
3, 5, static_var/D_Town, 114000, 0, 
3, 5, static_var/D_Town, 114500, 0, 
3, 5, static_var/D_Town, 115000, 0, 
3, 5, static_var/D_Town, 129500, 0, 
3, 5, static_var/D_Vill, 0, 0, 
3, 5, static_var/D_Vill, 500, 0, 
3, 5, static_var/D_Vill, 1500, 0, 
3, 5, static_var/D_Vill, 2000, 0, 
3, 5, static_var/D_Vill, 3500, 0, 
3, 5, static_var/D_Vill, 4500, 0, 
3, 5, static_var/D_Vill, 5500, 0, 
3, 5, static_var/D_Vill, 10000, 0, 
3, 5, static_var/D_Vill, 10500, 0, 
3, 5, static_var/D_Vill, 11500, 0, 
3, 5, static_var/D_Vill, 12000, 0, 
3, 5, static_var/D_Vill, 13000, 0, 
3, 5, static_var/D_Vill, 16000, 0, 
3, 5, static_var/D_Vill, 16500, 0, 
3, 5, static_var/D_Vill, 17000, 0, 
3, 5, static_var/D_Vill, 17500, 0, 
3, 5, static_var/D_Vill, 21500, 0, 
3, 5, static_var/D_Vill, 22000, 0, 
3, 5, static_var/D_Vill, 24000, 0, 
3, 5, static_var/D_Vill, 45500, 0, 
3, 5, static_var/D_Vill, 53000, 0, 
3, 5, static_var/D_Vill, 53500, 0, 
3, 5, static_var/D_Vill, 54000, 0, 
3, 5, static_var/D_Vill, 54500, 0, 
3, 5, static_var/D_Vill, 55000, 0, 
3, 5, static_var/D_Vill, 55500, 0, 
3, 5, static_var/Elev, 0, 0, 
3, 5, static_var/Elev, 10, 0, 
3, 5, static_var/Elev, 80, 0, 
3, 5, static_var/Elev, 90, 0, 
3, 5, static_var/Elev, 140, 0, 
3, 5, static_var/Elev, 360, 0, 
3, 5, static_var/OC000, 0, 0, 
3, 5, static_var/OC000, 1, 0, 
3, 5, static_var/OC000, 2, 0, 
3, 5, static_var/OC000, 3, 0, 
3, 5, static_var/OC000, 4, 0, 
3, 5, static_var/OC000, 6, 0, 
3, 5, static_var/OC000, 7, 0, 
3, 5, static_var/OC000, 12, 0, 
3, 5, static_var/OC000, 13, 0, 
3, 5, static_var/OC000, 15, 0, 
3, 5, static_var/PDn15, 0, 0, 
3, 5, static_var/PDn15, 10, 0, 
3, 5, static_var/PDn15, 20, 0, 
3, 5, static_var/PDn15, 30, 0, 
3, 5, static_var/PDn15, 40, 0, 
3, 5, static_var/PDn15, 50, 0, 
3, 5, static_var/PDn15, 60, 0, 
3, 5, static_var/PDn15, 70, 0, 
3, 5, static_var/PDn15, 80, 0, 
3, 5, static_var/PDn15, 90, 0, 
3, 5, static_var/PDn15, 100, 0, 
3, 5, static_var/PDn15, 110, 0, 
3, 5, static_var/PDn15, 120, 0, 
3, 5, static_var/PDn15, 150, 0, 
3, 5, static_var/PDn15, 160, 0, 
3, 5, static_var/PDn15, 170, 0, 
3, 5, static_var/PDn15, 180, 0, 
3, 5, static_var/PDn15, 190, 0, 
3, 5, static_var/PDn15, 200, 0, 
3, 5, static_var/PDn15, 230, 0, 
3, 5, static_var/PH000, 0, 0, 
3, 5, static_var/PH000, 40, 0, 
3, 5, static_var/PH000, 41, 0, 
3, 5, static_var/PH000, 42, 0, 
3, 5, static_var/PH000, 43, 0, 
3, 5, static_var/PH000, 45, 0, 
3, 5, static_var/PH000, 46, 0, 
3, 5, static_var/PH000, 48, 0, 
3, 5, static_var/PH000, 49, 0, 
3, 5, static_var/PH000, 52, 0, 
3, 5, static_var/PH000, 53, 0, 
3, 5, static_var/PH000, 54, 0, 
